season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,count,hour
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,8.2,64,0,0.0,1.2000000000000002,6,1.0
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,6.56,74,1,0.0,1.2000000000000002,6,0.966
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,6.56,74,1,0.0,0.4,2,0.866
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,9.84,48,2,0.0,0.4,2,0.5
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,9.02,47,2,0.0,0.6000000000000001,3,0.259
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,8.2,47,2,0.0,6.6000000000000005,33,0.0
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,7.38,43,2,1.0,17.400000000000002,88,-0.259
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,8.2,40,3,1.2457309396155174,38.400000000000006,195,-0.5
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,9.02,37,4,1.4309690811052556,21.8,115,-0.707
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,9.02,37,4,1.3195079107728942,10.600000000000001,57,-0.866
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,10.66,33,4,1.6437518295172258,6.800000000000001,46,-0.966
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,10.66,33,4,1.379729661461215,14.8,79,-1.0
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,11.48,30,3,1.4309690811052556,13.0,71,-0.966
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,12.3,28,2,1.5848931924611136,10.4,62,-0.866
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,12.3,28,2,1.4757731615945522,11.0,62,-0.707
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,12.3,28,1,1.3195079107728942,17.0,89,-0.5
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,9.84,38,2,1.3195079107728942,37.2,190,-0.259
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,9.84,38,1,1.2457309396155174,33.2,169,-0.0
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,9.84,38,1,1.379729661461215,25.400000000000002,132,0.259
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,9.02,47,2,1.4757731615945522,16.400000000000002,89,0.5
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,8.2,51,2,1.2457309396155174,8.0,43,0.707
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,7.38,55,1,1.0,8.200000000000001,42,0.866
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,8.2,47,0,1.0,3.6,19,0.966
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,7.38,55,0,0.0,2.2,11,1.0
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,6.56,64,0,0.0,0.8,4,0.966
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,6.56,64,0,0.0,0.4,2,0.866
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,6.56,64,1,0.0,0.2,1,0.5
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,5.74,69,1,0.0,0.8,4,0.259
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,5.74,63,1,0.0,7.2,36,0.0
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,6.56,59,0,0.0,19.0,95,-0.259
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,6.56,59,0,1.2457309396155174,43.2,219,-0.5
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,7.38,51,0,1.4309690811052556,23.200000000000003,122,-0.707
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,8.2,47,0,1.2457309396155174,8.4,45,-0.866
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,9.02,44,1,1.148698354997035,11.4,59,-0.966
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,10.66,35,0,1.4309690811052556,15.600000000000001,84,-1.0
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,10.66,35,1,1.6437518295172258,11.0,67,-0.966
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,11.48,36,2,1.615394266202178,11.8,70,-0.866
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,11.48,36,0,1.5157165665103982,10.8,62,-0.707
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,10.66,38,2,1.6437518295172258,14.8,86,-0.5
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,9.02,51,2,1.5518455739153598,32.6,172,-0.259
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,9.02,51,1,1.379729661461215,31.6,163,-0.0
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,9.02,55,1,1.2457309396155174,21.8,112,0.259
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,8.2,51,2,1.2457309396155174,13.200000000000001,69,0.5
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,9.02,55,2,0.0,9.600000000000001,48,0.707
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,9.02,51,3,1.0,10.200000000000001,52,0.866
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,59,2,1.3195079107728942,3.8000000000000003,23,0.966
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,64,2,1.3195079107728942,2.6,17,1.0
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,69,2,1.148698354997035,1.0,7,0.966
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,69,2,0.0,0.2,1,0.866
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,69,1,0.0,0.2,1,0.5
116.34326135517499,191.7416548463357,193.01187263896384,118.84633294528521,9.02,55,0,0.0,1.0,5,0.259
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,69,0,1.5157165665103982,5.2,34,0.0
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,8.2,69,1,1.5157165665103982,15.200000000000001,84,-0.259
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,8.2,51,3,1.8205642030260802,38.0,210,-0.5
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,8.2,47,3,1.5518455739153598,25.0,134,-0.707
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,9.02,37,4,1.7411011265922482,9.4,63,-0.866
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,40,2,1.8019831273171423,9.600000000000001,67,-0.966
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,37,3,1.5518455739153598,10.0,59,-1.0
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,37,3,1.5518455739153598,12.8,73,-0.966
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,40,3,1.4757731615945522,8.6,50,-0.866
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,37,2,1.5518455739153598,12.600000000000001,72,-0.707
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,37,2,1.379729661461215,16.400000000000002,87,-0.5
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,37,0,1.5518455739153598,35.6,187,-0.259
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,8.2,40,1,1.4757731615945522,23.200000000000003,123,-0.0
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,6.56,55,1,1.2457309396155174,18.400000000000002,95,0.259
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,7.38,47,1,1.0,10.0,51,0.5
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,7.38,47,1,0.0,7.800000000000001,39,0.707
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,7.38,43,2,1.148698354997035,6.800000000000001,36,0.866
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,7.38,51,2,1.0,2.8000000000000003,15,0.966
116.34326135517499,191.7416548463357,188.50662061024755,178.95553987297106,7.38,51,2,1.0,4.800000000000001,25,1.0
116.34326135517499,191.7416548463357,188.50662061024755,178.95553987297106,7.38,55,1,1.0,3.0,16,0.966
116.34326135517499,191.7416548463357,188.50662061024755,178.95553987297106,7.38,55,0,1.2457309396155174,2.6,16,0.866
116.34326135517499,191.7416548463357,188.50662061024755,118.84633294528521,7.38,55,2,0.0,1.4000000000000001,7,0.707
116.34326135517499,191.7416548463357,188.50662061024755,118.84633294528521,7.38,55,2,0.0,0.2,1,0.5
116.34326135517499,191.7416548463357,188.50662061024755,178.95553987297106,6.56,74,2,0.0,1.0,5,0.259
116.34326135517499,191.7416548463357,188.50662061024755,178.95553987297106,6.56,74,2,0.0,0.4,2,0.0
116.34326135517499,191.7416548463357,188.50662061024755,178.95553987297106,6.56,74,1,1.0,1.6,9,-0.259
116.34326135517499,191.7416548463357,188.50662061024755,118.84633294528521,6.56,93,1,0.0,3.0,15,-0.5
116.34326135517499,191.7416548463357,188.50662061024755,118.84633294528521,6.56,93,1,0.0,4.0,20,-0.707
116.34326135517499,191.7416548463357,188.50662061024755,178.95553987297106,7.38,80,2,1.379729661461215,11.200000000000001,61,-0.866
116.34326135517499,191.7416548463357,188.50662061024755,178.95553987297106,8.2,69,5,1.148698354997035,12.0,62,-0.966
116.34326135517499,191.7416548463357,188.50662061024755,178.95553987297106,8.2,59,4,1.5157165665103982,18.0,98,-1.0
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,8.2,44,4,1.4757731615945522,19.0,102,-0.966
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,8.2,32,6,1.6437518295172258,16.6,95,-0.866
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,8.2,32,5,1.379729661461215,13.8,74,-0.707
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,7.38,29,5,1.5157165665103982,13.600000000000001,76,-0.5
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,6.56,37,7,1.379729661461215,12.8,69,-0.259
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,5.74,39,3,1.2457309396155174,10.4,55,-0.0
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,5.74,36,3,1.3195079107728942,5.2,30,0.259
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,4.92,36,3,0.0,5.6000000000000005,28,0.5
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,4.92,39,4,1.148698354997035,7.0,37,0.707
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,4.92,36,5,1.0,6.6000000000000005,34,0.866
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,4.1,39,5,0.0,4.4,22,0.966
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,4.1,42,5,1.0,4.800000000000001,25,1.0
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,4.1,42,5,0.0,2.4000000000000004,12,0.966
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,4.1,46,5,0.0,2.2,11,0.866
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,4.1,46,5,0.0,0.8,4,0.707
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,3.28,53,2,0.0,0.2,1,0.5
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,3.28,53,2,0.0,0.2,1,0.259
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,4.1,49,3,0.0,0.2,1,0.0
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,3.28,53,2,1.0,1.0,6,-0.259
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,4.1,49,3,0.0,2.0,10,-0.5
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,4.92,46,6,0.0,3.8000000000000003,19,-0.707
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,5.74,43,5,0.0,9.8,49,-0.866
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,6.56,40,6,1.148698354997035,9.4,49,-0.966
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,7.38,37,5,1.3195079107728942,15.8,83,-1.0
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,8.2,34,5,1.4309690811052556,13.8,75,-0.966
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,9.02,32,5,1.5157165665103982,12.8,72,-0.866
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,9.02,35,4,1.379729661461215,15.4,82,-0.707
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,8.2,34,5,1.6702776523348104,15.8,92,-0.5
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,7.38,37,5,1.2457309396155174,11.8,62,-0.259
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,6.56,40,4,1.3195079107728942,8.8,48,-0.0
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,6.56,43,4,1.0,8.0,41,0.259
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,5.74,46,3,0.0,7.6000000000000005,38,0.5
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,5.74,46,5,1.0,3.8000000000000003,20,0.707
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,5.74,46,3,1.379729661461215,2.0,15,0.866
116.34326135517499,191.7416548463357,188.50662061024755,205.23679087875416,4.92,50,2,0.0,1.2000000000000002,6,0.966
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,4.92,50,3,1.148698354997035,0.6000000000000001,5,1.0
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,4.92,50,3,1.0,0.0,1,0.966
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,4.92,50,2,0.0,0.6000000000000001,3,0.866
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,4.92,50,2,0.0,0.2,1,0.707
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,4.1,54,1,1.0,0.4,3,0.5
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,4.1,54,3,0.0,0.6000000000000001,3,0.259
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,4.92,50,3,0.0,6.2,31,0.0
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,4.92,50,2,1.148698354997035,15.0,77,-0.259
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,4.92,50,3,1.3195079107728942,36.800000000000004,188,-0.5
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,5.74,50,3,1.148698354997035,18.400000000000002,94,-0.707
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,5.74,50,3,0.0,6.2,31,-0.866
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,6.56,47,3,1.148698354997035,5.6000000000000005,30,-0.966
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,40,3,1.379729661461215,9.4,52,-1.0
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,40,3,1.3195079107728942,10.0,54,-0.966
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,40,2,0.0,9.4,47,-0.866
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,8.2,40,2,1.148698354997035,8.6,45,-0.707
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,8.2,40,1,1.3195079107728942,14.0,74,-0.5
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,8.2,40,1,1.3195079107728942,34.800000000000004,178,-0.259
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,8.2,40,2,1.0,30.8,155,-0.0
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,6.56,47,2,1.2457309396155174,18.400000000000002,95,0.259
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,6.56,50,2,1.0,14.600000000000001,74,0.5
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,5.74,59,2,1.0,7.4,38,0.707
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,5.74,59,2,1.148698354997035,4.4,24,0.866
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,5.74,59,2,0.0,3.6,18,0.966
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,5.74,59,1,1.148698354997035,2.0,12,1.0
116.34326135517499,191.7416548463357,193.01187263896384,205.23679087875416,5.74,59,2,0.0,0.6000000000000001,3,0.966
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,6.56,55,2,0.0,0.6000000000000001,3,0.866
116.34326135517499,191.7416548463357,193.01187263896384,178.95553987297106,6.56,55,1,0.0,1.2000000000000002,6,0.259
